Time,Predicted_MHC_Water_Level,CI_Lower,CI_Upper,12H_MA,72H_MA,96H_MA,120H_MA
2023-07-05 20:00:00,2.76124661617438,2.419755442826973,3.1027377895217865,3.0018494452425073,,,
2023-07-05 21:00:00,2.5988878279891265,2.3100512519043863,2.8877244040738668,2.944671600362222,,,
2023-07-05 22:00:00,2.5580175878436267,2.320730100807828,2.7953050748794253,2.8850311205507015,,,
2023-07-05 23:00:00,2.5049146275090823,2.2360296044005445,2.77379965061762,2.826391497900994,,,
2023-07-06 00:00:00,2.457000111255396,2.219646260997745,2.6943539615130465,2.7680212601097764,,,
2023-07-06 01:00:00,2.378464675960556,2.135159974309459,2.621769377611653,2.746557750524451,,,
2023-07-06 02:00:00,2.253232379725673,2.021583664149308,2.484881095302037,2.6775836821997543,,,
2023-07-06 03:00:00,2.16097738113993,1.9403888509681544,2.381565911311706,2.603914259392938,,,
2023-07-06 04:00:00,2.1217424890871697,1.986657924951416,2.2568270532229238,2.532686597165798,,,
2023-07-06 05:00:00,2.100774792977932,1.9113650772150248,2.29018450874084,2.4631826913777553,,,
2023-07-06 06:00:00,2.021331651624581,1.8146329388916216,2.22803036435754,2.395087585714339,,,
2023-07-06 07:00:00,1.9974721854120132,1.802672349220465,2.192272021603562,2.3261718605582886,,,
2023-07-06 08:00:00,1.9477910771352067,1.739988968002845,2.155593186267569,2.258383898971691,,,
2023-07-06 09:00:00,1.9170110581189144,1.728078708623672,2.105943407614157,2.2015608348158398,,,
2023-07-06 10:00:00,1.9025327200555997,1.740146195578541,2.064919244532658,2.1469370958335046,,,
2023-07-06 11:00:00,1.8684263874627045,1.7319010848190384,2.004951690106371,2.093896409162973,,,
2023-07-06 12:00:00,1.84050741252942,1.7304746931677666,1.9505401318910736,2.042522017602475,,,
2023-07-06 13:00:00,2.08691057580791,1.5338263670315189,2.639994784584301,2.018225842589754,,,
2023-07-06 14:00:00,1.8229276309991649,1.71635952389601,1.92949573810232,1.982367113529212,,,
2023-07-06 15:00:00,1.8199427230499712,1.7065948739497698,1.9332905721501723,1.953947558688382,,,
2023-07-06 16:00:00,1.9005131482457585,1.54336773230027,2.2576585641912468,1.9355117802849315,,,
2023-07-06 17:00:00,1.8758225070402803,1.5144380660028482,2.237206948077713,1.9167657564567937,,,
2023-07-06 18:00:00,1.8136199772958317,1.4541773664048805,2.173062588186782,1.8994564502627311,,,
2023-07-06 19:00:00,1.7499203842787407,1.6264286582979066,1.8734121102595749,1.8788271335016251,,,
2023-07-06 20:00:00,1.7476844373200444,1.6264881155759534,1.8688807590641356,1.862151580183695,,,
2023-07-06 21:00:00,1.7345453101497814,1.6435690617716323,1.8255215585279303,1.8469461011862673,,,
2023-07-06 22:00:00,1.733860366889782,1.648730059703135,1.8189906740764288,1.8328900717557826,,,
2023-07-06 23:00:00,1.7222330858807198,1.647255346891266,1.7972108248701737,1.8207072966239506,,,
2023-07-07 00:00:00,1.717576174182475,1.6388211394386236,1.7963312089263266,1.8104630267617052,,,
2023-07-07 01:00:00,1.708637111656381,1.634754435786424,1.782519787526338,1.778940238082411,,,
2023-07-07 02:00:00,1.6999579105083469,1.6385589787508588,1.7613568422658346,1.7686927613748427,,,
2023-07-07 03:00:00,1.6927649443137112,1.638352921098629,1.7471769675287934,1.7580946131468211,,,
2023-07-07 04:00:00,1.6920214635518191,1.636917393919687,1.7471255331839513,1.7407203060889926,,,
2023-07-07 05:00:00,1.6847116435451674,1.632911957335146,1.7365113297551888,1.7247944007977332,,,
2023-07-07 06:00:00,1.6808453901095306,1.6255201431385138,1.7361706370805474,1.7137298518655415,,,
2023-07-07 07:00:00,1.6768147131201938,1.6003959788820366,1.753233447358351,1.7076377126023294,,,
2023-07-07 08:00:00,1.6742580426742375,1.5946616157361508,1.7538544696123242,1.7015188463818454,,,
2023-07-07 09:00:00,1.670435981062636,1.5920867473802702,1.7487852147450016,1.6961764022912502,,,
2023-07-07 10:00:00,1.6443666813430255,1.5467180694812042,1.742015293204847,1.6887185951623536,,,
2023-07-07 11:00:00,1.627793413201743,1.56289207351684,1.6926947528866465,1.6808486224391055,,,
2023-07-07 12:00:00,1.6256691349883965,1.5581871776184577,1.6931510923583348,1.6731897025062656,,,
2023-07-07 13:00:00,1.638789453186564,1.5122540657726298,1.7653248406004984,1.6673690643004475,,,
2023-07-07 14:00:00,1.6149694187242785,1.5546992277133471,1.6752396097352098,1.6602866899851085,,,
2023-07-07 15:00:00,1.618835035726324,1.55682427202686,1.6808457994257875,1.654125864269493,,,
2023-07-07 16:00:00,1.621967010473604,1.5280553654757307,1.715878655471477,1.6482879931796417,,,
2023-07-07 17:00:00,1.6140914602484568,1.547569851142204,1.6806130693547097,1.6424029779049159,,,
2023-07-07 18:00:00,1.6127593602391572,1.4955493682219374,1.729969352256377,1.6367291420823848,,,
2023-07-07 19:00:00,1.621674477532908,1.5101372187311422,1.7332117363346735,1.632134122450111,,,
2023-07-07 20:00:00,1.656107706785388,1.4389125882757068,1.8733028252950688,1.6306215944593736,2.148616169094696,,
2023-07-07 21:00:00,1.692907969027176,1.422287432026205,1.963528506028147,1.6324942601230852,2.1500004828737316,,
2023-07-07 22:00:00,1.924417246689945,1.4256398967989916,2.423194596580898,1.6558318072353284,2.1525518817217275,,
2023-07-07 23:00:00,1.9960955853052904,1.4628254697027654,2.5293657009078148,1.686523654910624,2.1543914291137196,,
2023-07-08 00:00:00,2.220942318535619,1.6652353695583195,2.776649267512919,1.736129753539559,2.1556143403502137,,
2023-07-08 01:00:00,2.280155634215409,1.8381443746142736,2.722166893816544,1.789576935291963,2.156451988819834,,
2023-07-08 02:00:00,2.2819612506504248,1.817643301628112,2.7462791996727374,1.8451595879524751,2.153881541431818,,
2023-07-08 03:00:00,2.3861349983840907,1.7243236903140566,3.047946306454125,1.9091012515072892,2.1512406278562466,,
2023-07-08 04:00:00,2.339162997868144,1.6573033351063566,3.0210226606299315,1.9688675837901675,2.144724371337383,,
2023-07-08 05:00:00,2.27688687305311,1.6918367814002535,2.8619369647059663,2.024100534857222,2.1359592480844922,,
2023-07-08 06:00:00,2.2205018556269267,1.6455453545250274,2.795458356728826,2.0747457428062024,2.1264516508647695,,
2023-07-08 07:00:00,2.1835878569118723,1.5665777935606404,2.800597920263104,2.1215718577544496,2.115897685594016,,
2023-07-08 08:00:00,2.083761027350404,1.438593650115525,2.7289284045852837,2.157209634468201,2.1019558332845523,,
2023-07-08 09:00:00,1.9214879093015125,1.4507976212173552,2.392178197385669,2.176257962824396,2.083017860267177,,
2023-07-08 10:00:00,1.8953110850790005,1.5101016645316747,2.280520505626326,2.173832449356817,2.0638735233157477,,
2023-07-08 11:00:00,1.876621067844999,1.5236036481412154,2.2296384875487827,2.1638762395684594,2.045373953434351,,
2023-07-08 12:00:00,1.872703784251399,1.622771447599913,2.122636120902885,2.134856361711441,2.027530353705204,,
2023-07-08 13:00:00,2.102286025736827,1.5455777768434715,2.658994274630183,2.120033894338226,2.020117287521209,,
2023-07-08 14:00:00,1.8248029156315384,1.6990874308770985,1.9505184003859783,2.0819373664199854,2.002671200243563,,
2023-07-08 15:00:00,1.799336468061642,1.6932444381831335,1.9054284979401503,2.0330374888931146,1.9853701726496729,,
2023-07-08 16:00:00,1.8705083681136836,1.4823711087963871,2.258645627430979,1.9939829364135762,1.9700095328205183,,
2023-07-08 17:00:00,1.864282822981755,1.5007713313104811,2.227794314653029,1.9595992655742966,1.9551409378281193,,
2023-07-08 18:00:00,1.7976412326998938,1.6190137305917731,1.9762687348080143,1.9243608803303776,1.9406849421769294,,
2023-07-08 19:00:00,1.7734789665022852,1.6152895831466274,1.931668349857943,1.890185139462912,1.9260879710549526,,
2023-07-08 20:00:00,1.7409511665014834,1.5984234830395507,1.883478849963416,1.861617651058835,1.911917200920607,2.113815537511901,
2023-07-08 21:00:00,1.729951323177677,1.5945664460211713,1.865336200334183,1.8456562688818485,1.899848638353781,2.115239641118579,
2023-07-08 22:00:00,1.7335000992915417,1.6041698335743615,1.8628303650087208,1.832172020066227,1.8883970065683355,2.115164469969176,
2023-07-08 23:00:00,1.7193348748092938,1.6054325839860497,1.833237165632538,1.8190648373132516,1.8774861766697275,2.113661206445504,
2023-07-09 00:00:00,1.7210747763845062,1.607671913777971,1.834477638991041,1.8064290866576773,1.8672649914631871,2.1093714363088,
2023-07-09 01:00:00,1.7113489411362164,1.5947114869401695,1.8279863953322637,1.773850996274293,1.8579994951461825,2.1040746029414406,
2023-07-09 02:00:00,1.6971767589551865,1.6259004317628327,1.7684530861475398,1.7632154832179303,1.8502765004132593,2.096055262278603,
2023-07-09 03:00:00,1.697510169592168,1.6364937852352923,1.7585265539490436,1.7547299583454743,1.8438394558084292,2.0869014017970087,
2023-07-09 04:00:00,1.6904837080245732,1.6175843657237,1.7633830503254464,1.7397279033380482,1.8378497505158928,2.0752571334719905,
2023-07-09 05:00:00,1.6828808887836308,1.605924916288617,1.7598368612786444,1.7246110754882047,1.8320456685131947,2.0624957286961823,
2023-07-09 06:00:00,1.675294726956268,1.5977023157918446,1.7528871381206912,1.7144155333429023,1.8272396001150233,2.049685789857737,
2023-07-09 07:00:00,1.6728629326592943,1.595650774594186,1.7500750907244031,1.7060308638559867,1.8227311382712352,2.0364502646103744,
2023-07-09 08:00:00,1.668730472320847,1.591559121097657,1.745901823544037,1.700012472674267,1.8188552965377025,2.021670640430052,
2023-07-09 09:00:00,1.6598081159220277,1.4980582018821167,1.8215580299619387,1.694167205402963,1.8152830334516348,2.004741329485984,
2023-07-09 10:00:00,1.6476636054623788,1.4836302726414463,1.811696938283311,1.6870141642505325,1.81174318463784,1.9878034155264057,
2023-07-09 11:00:00,1.6248635584522804,1.553777010570892,1.6959501063336686,1.6791415545541148,1.808360367568251,1.9713062640591843,
2023-07-09 12:00:00,1.620462180476506,1.5529119427327196,1.6880124182202925,1.6707571715617815,1.8053041837897383,1.9552960475563352,
2023-07-09 13:00:00,1.6346860296977652,1.516888650965963,1.7524834084295675,1.6643685956085772,1.7990232873159862,1.9448654146262656,
2023-07-09 14:00:00,1.6233267813083347,1.5213131716081905,1.725340391008479,1.658214430804673,1.7962510532925025,1.9296821394354975,
2023-07-09 15:00:00,1.612656794546873,1.531989332498667,1.693324256595079,1.651143316217565,1.7933720820632928,1.9147617888076347,
2023-07-09 16:00:00,1.612693080853737,1.519187717117323,1.706198444590151,1.6446607639533284,1.7893745811272923,1.9005557330268106,
2023-07-09 17:00:00,1.6107339522622073,1.5299221706124015,1.691545733912013,1.6386485192432099,1.7856927956442636,1.8867631527125164,
2023-07-09 18:00:00,1.5961475268678855,1.5031422516120811,1.6891528021236903,1.6320529192358446,1.7826723449438755,1.8738222632050403,
2023-07-09 19:00:00,1.5989550022149426,1.5148677078031876,1.6830422966266976,1.6258939250321485,1.780575603526323,1.8610565769022314,
2023-07-09 20:00:00,1.6069477998418131,1.504508339099268,1.7093872605843583,1.6207453689922293,1.7786209280057916,1.849032630898767,2.0231282141761704
2023-07-09 21:00:00,1.6031905579634265,1.4856774440022928,1.72070367192456,1.616027239162346,1.776796556447648,1.8386607843359994,2.0232111573513945
2023-07-09 22:00:00,1.6108099713449184,1.5068091138212392,1.7148108288685977,1.6129561029858908,1.7750875231761916,1.8287940383308046,2.022128602698983
2023-07-09 23:00:00,1.6107940228213888,1.507360344342643,1.7142277013001346,1.6117836416833164,1.7735397584114787,1.8194802820319744,2.020021484780146
2023-07-10 00:00:00,1.611969597804863,1.5101339184580238,1.713805277151702,1.6110759264606795,1.772073000406234,1.8106778808501982,2.0156804588492863
2023-07-10 01:00:00,1.6191714737889735,1.5126443928799356,1.725698554698012,1.6097830468016134,1.7708304221025202,1.8027685766609105,2.0106748465941715
2023-07-10 02:00:00,1.6399576936643294,1.4993390748753317,1.7805763124533271,1.6111689561646132,1.7699970857574643,1.796380298681105,2.003782548519811
2023-07-10 03:00:00,1.6386981095276445,1.5034095725728696,1.773986646482419,1.613339065746344,1.7692461574965466,1.7909398896018105,1.9959693596339976
2023-07-10 04:00:00,1.6501290767083776,1.4601203162852223,1.840137837131533,1.6164587320675639,1.7686643187903879,1.7860272498895313,1.9863176563796818
2023-07-10 05:00:00,1.6767181346986628,1.4486387202851625,1.9047975491121636,1.6219574139372688,1.7685532978341862,1.7816099930324558,1.9760571762749934
2023-07-10 06:00:00,1.7042927957518956,1.4399738729457507,1.9686117185580403,1.6309695196776033,1.7688789562458858,1.7783075049504484,1.9660508757775343
2023-07-10 07:00:00,1.705142617498776,1.4420857709093065,1.9681994640882456,1.6398184876179227,1.7692723993622552,1.7752624052846855,1.9557314529533067
2023-07-10 08:00:00,1.714168305117985,1.4460627666106851,1.9822738436252847,1.64875352972427,1.7698267085628627,1.7728288347428396,1.9442864022156916
2023-07-10 09:00:00,1.9781547292546025,1.5290579115689842,2.4272515469402207,1.6800005439985346,1.774100580065529,1.7734657479838363,1.9333958419048753
2023-07-10 10:00:00,2.110906959155824,1.6732931327348757,2.5485207855767715,1.721675292982777,1.7805803061462622,1.7756363129744637,1.9237058720179914
2023-07-10 11:00:00,2.2844984197517157,1.709140458217854,2.8598563812855766,1.777817326060304,1.7897012090150117,1.779970396644141,1.9160051080217095
2023-07-10 12:00:00,2.4456317673842927,1.7679624889537695,3.123301045814816,1.8472891735252566,1.801089578909399,1.786273775340546,1.9100733480436618
2023-07-10 13:00:00,1.766436476078587,1.3370226236648413,2.195850328492332,1.8595612570493911,1.802862454227344,1.7829355034683652,1.902826762086113
2023-07-10 14:00:00,2.590809920125576,1.9817861540985595,3.1998336861525924,1.9387989425878283,1.8164157945245845,1.790934277313432,1.898742501423642
2023-07-10 15:00:00,2.594398061326112,1.9502892364817133,3.238506886170511,2.018440605237701,1.829965280991248,1.799001520420475,1.894987398144512
2023-07-10 16:00:00,2.509860379028313,1.776723293834587,3.242997464222039,2.0900848804310286,1.8422971333322853,1.8053488874077936,1.8910989476713078
2023-07-10 17:00:00,2.507154007893796,1.9659640884468328,3.048343927340759,2.1592878698639564,1.85470077982736,1.8119252572083508,1.8875350505501356
2023-07-10 18:00:00,2.470054756865326,1.9383783047878969,3.0017312089427555,2.2231013666234087,1.8666076603360564,1.8187631194955332,1.8844648991941333
2023-07-10 19:00:00,2.3841324171442584,1.926620284860998,2.8416445494275187,2.2796838499271987,1.8771973539417697,1.8253694948378822,1.880795495276297
2023-07-10 20:00:00,2.215007925447813,1.686788432682117,2.74322741821351,2.3214204849546847,1.884959856978748,1.8302374478392132,1.8762435061869092
2023-07-10 21:00:00,2.210466452846627,1.6479617414392729,2.7729711642539816,2.3407797952540204,1.892148169254018,1.8351949597423054,1.8730066613940548
2023-07-10 22:00:00,2.116518956064207,1.6419649408732424,2.591072971255172,2.341247461663052,1.8948162485508826,1.8391809867128723,1.8693275061292267
2023-07-10 23:00:00,2.0574722971356376,1.63477800299184,2.4801665912794357,2.322328618111712,1.8956687028818595,1.842673061830111,1.865598820042781
2023-07-11 00:00:00,1.9739221746973847,1.617874639306069,2.3299697100887014,2.283019485387803,1.8922378675507734,1.845343332668808,1.8615731705714644
2023-07-11 01:00:00,1.9027585742029016,1.6234405075789184,2.182076640826885,2.294379660231496,1.886996241717266,1.847365431237001,1.8576089530568174
2023-07-11 02:00:00,1.8876413640557543,1.641004301433979,2.13427842667753,2.235782280559011,1.8815195766256734,1.8493204672114532,1.854562361259568
2023-07-11 03:00:00,1.829969329297331,1.6570110806737888,2.002927577920873,2.1720798862232793,1.8737950534439132,1.8507496795550324,1.8518039608275463
2023-07-11 04:00:00,1.7994171630420686,1.665816842657047,1.93301748342709,2.1128762848910925,1.8662985835157728,1.851868384758056,1.8491179164438372
2023-07-11 05:00:00,1.791873197644474,1.6291145599362389,1.9546318353527088,2.0532695507036487,1.8595622824684308,1.8529846509465902,1.846543736482725
2023-07-11 06:00:00,1.742799591391261,1.584090757426953,1.9015084253555687,1.99266495358081,1.8529275287984912,1.8536300072099419,1.8442226359807807
2023-07-11 07:00:00,1.7465504747936873,1.5839674371074293,1.9091335124799451,1.9395331250515957,1.8468575651579604,1.8543564213940407,1.8421316217256278
2023-07-11 08:00:00,1.732465236610602,1.5660210735276283,1.8989093996935755,1.8993212343151613,1.8419784569532414,1.8549627463308778,1.8403372397212563
2023-07-11 09:00:00,1.716805134541195,1.5495978550234188,1.8840124140589711,1.858182791123042,1.8391356406371255,1.8554457583462793,1.8386688570247751
2023-07-11 10:00:00,1.7311435136226396,1.577783453326825,1.8845035739184544,1.826068170919578,1.8368555354780096,1.8563496836825253,1.8372406136378339
2023-07-11 11:00:00,1.714006093289535,1.5521645533083122,1.8758476332707577,1.7974459872657362,1.834596994164739,1.85724773243344,1.8359537778530575
2023-07-11 12:00:00,1.707648394957677,1.5447267301526395,1.8705700597627144,1.7752565056207603,1.8323045582023265,1.8581016830581198,1.834846619373293
2023-07-11 13:00:00,1.876238209499144,1.533725374760668,2.21875104423762,1.773046475228781,1.8291650051990256,1.8605751076030426,1.8330910163207197
2023-07-11 14:00:00,1.7013687501282513,1.559436420494992,1.8433010797615104,1.7575237574014888,1.8274506417892573,1.8614751006385006,1.8320780256467957
2023-07-11 15:00:00,1.69509523327128,1.5481433898855927,1.8420470766569677,1.7462842493993176,1.8260028468616136,1.8622694776962607,1.8310376298986397
2023-07-11 16:00:00,1.7184537886163411,1.5426083798650914,1.8942991973675916,1.7395373015305073,1.8238909777019283,1.863274548301914,1.8295204685683946
2023-07-11 17:00:00,1.7616702849251444,1.5173100765212022,2.006030493329087,1.7370203921372296,1.8224658035622534,1.8648118277256296,1.8285692000507685
2023-07-11 18:00:00,2.0137724199857248,1.6200502022522567,2.407494637719193,1.7596014611867685,1.8254676256078897,1.8689890470979897,1.8302371370731845
2023-07-11 19:00:00,2.002934620752975,1.6155214456336675,2.3903477958722825,1.7809668066833757,1.8286545096947044,1.8729605069231987,1.8323455890438032
2023-07-11 20:00:00,2.045590246267705,1.711902182541258,2.3792783099941524,1.8070605574881344,1.8328856080247913,1.8770176167094725,1.8348281374517001
2023-07-11 21:00:00,2.199925355753819,1.862684835601757,2.537165875905881,1.8473205759225195,1.839413025143904,1.8822990478212087,1.8387063044984007
2023-07-11 22:00:00,2.2470983610613287,1.9642786484123524,2.529918073710305,1.8903168132090773,1.8465463343351516,1.885660309429244,1.8429832877831633
2023-07-11 23:00:00,2.230885646639896,1.936765345787817,2.5250059474919744,1.933390109321607,1.8536512061661317,1.888106039234813,1.8472220591228232
2023-07-12 00:00:00,2.316492600095428,1.8700790642039908,2.762906135986865,1.9841271264164198,1.861920898162117,1.8891013546677273,1.8522130293387644
2023-07-12 01:00:00,2.336561725450823,1.9489227286459991,2.724200722255647,2.022487419412393,1.8706044090553755,1.889688918118096,1.857445734453718
2023-07-12 02:00:00,2.342822998924757,1.868214482149808,2.817431515699706,2.075941940145435,1.8795717179438418,1.8903228946626205,1.8628029435238547
2023-07-12 03:00:00,2.395536797095848,1.8089739995503065,2.9820995946413893,2.134312070464149,1.8892665322147262,1.890420830065868,1.8686593756303727
2023-07-12 04:00:00,2.349578919164894,1.8118882633015168,2.887269575028271,2.186905831343195,1.8984206323694524,1.8905293292460428,1.874139021093815
2023-07-12 05:00:00,2.35176927930662,1.779568102378192,2.9239704562350477,2.2360807475416515,1.9077107489044944,1.8913093543111834,1.8796978347251603
2023-07-12 06:00:00,2.2913355193414637,1.672256621537524,2.910414417145403,2.2592110058212964,1.9162668710209552,1.8920472049748762,1.8847852524687598
2023-07-12 07:00:00,2.224186992139514,1.578577924209641,2.8697960600693877,2.2776487034368413,1.9239241496248474,1.8924701126334975,1.8893466881272543
2023-07-12 08:00:00,2.156262844976048,1.461226736324463,2.8512989536276323,2.28687141999587,1.9306954325783916,1.8932253399004315,1.8933633948131028
2023-07-12 09:00:00,2.136624119146494,1.4495179687046336,2.823730269588354,2.2815963169452598,1.93731787706762,1.8954663420863167,1.8972482959638015
2023-07-12 10:00:00,2.035376557720991,1.4914984970311078,2.5792546184108742,2.263952833333565,1.9427027791823233,1.8969253574263372,1.9005067116002843
2023-07-12 11:00:00,1.972290086929754,1.4839812120782852,2.4605989617812227,2.2424032033577195,1.9475281476333994,1.8979219097084705,1.9033775172146847
2023-07-12 12:00:00,2.0202685189595404,1.46172671220392,2.5788103257151604,2.2177178632630623,1.9530810134456635,1.8994590423616804,1.9066658454144443
2023-07-12 13:00:00,2.2022274582621666,1.618831831175708,2.785623085348625,2.206523340997341,1.960963533286836,1.9005000989504854,1.9113611621234072
2023-07-12 14:00:00,1.9872977086041543,1.5632476591080933,2.411347758100216,2.176896233470624,1.9660186850548333,1.9021927530439504,1.9144638978724062
2023-07-12 15:00:00,1.9294265026906527,1.5880240620040558,2.27082894337725,2.138053708936858,1.970418264334608,1.903547857571336,1.9170521600971093
2023-07-12 16:00:00,1.9685831348499163,1.5117005716545653,2.425465698045268,2.106304060243943,1.9753611817512216,1.9045694697248383,1.919940627800245
2023-07-12 17:00:00,1.930238610380165,1.6949210800153407,2.165556140744989,2.071176504500072,1.9797987464473046,1.9052565091769054,1.9225751873846761
2023-07-12 18:00:00,1.921122660989377,1.6840097402178449,2.158235581760909,2.040325432970731,1.9843122899767696,1.9065427740549206,1.9251448815575947
2023-07-12 19:00:00,1.8781232219294248,1.7115580205124894,2.04468842334636,2.011486785453224,1.9881896263616927,1.9076328183822868,1.9272819544275657
2023-07-12 20:00:00,1.8548186060531815,1.727063429922081,1.9825737821842824,1.9863664322096515,1.991632276447962,1.9088189375442834,1.9289378785881304
2023-07-12 21:00:00,1.820580096209326,1.7046523418485702,1.936507850570082,1.9600294302982206,1.9946515755902665,1.9097629872633632,1.9300018129813148
2023-07-12 22:00:00,1.8248443009422228,1.716286190148023,1.9334024117364224,1.9424850755666567,1.9976242746124508,1.9107144893638912,1.9291720384334174
2023-07-12 23:00:00,1.815593487652907,1.702283315591527,1.9289036597142872,1.9294270256269195,2.000468711624,1.9117171832476787,1.9276678542863144
2023-07-13 00:00:00,1.8272769655539436,1.7019354822857402,1.9526184488221463,1.9133443961764531,2.003459091731626,1.9128234560515274,1.9243873096781337
2023-07-13 01:00:00,1.8415147895730133,1.7190870007041126,1.9639425784419144,1.8832850071190237,2.0065471933397374,1.914179350306077,1.9207319693061136
2023-07-13 02:00:00,1.82050465448072,1.6947623327952823,1.9462469761661572,1.869385585942071,2.009054790017743,1.915464015884468,1.916886497671366
2023-07-13 03:00:00,1.817600680006008,1.698093980301312,1.937107379710704,1.8600667673850169,2.0115395479410534,1.9167149587012788,1.9121487116848819
2023-07-13 04:00:00,1.7801329314834804,1.6505648069914995,1.9097010559754608,1.8443625837711475,2.013345157035152,1.9176488047789757,1.9074901277983431
2023-07-13 05:00:00,1.7477319057149097,1.6461513078107728,1.8493125036190463,1.8291536917157094,2.014331459410378,1.918324336205343,1.9030805030705247
2023-07-13 06:00:00,1.7443092527735593,1.6686076906645684,1.8200108148825505,1.814419241031058,2.0148872435356786,1.9190432375159403,1.8991122313800801
2023-07-13 07:00:00,1.7444214373308564,1.6704254288823484,1.8184174457793645,1.8032774256478439,2.0154327827000134,1.919788638606269,1.8954525112169052
2023-07-13 08:00:00,1.7383556308902448,1.6667935047467914,1.8099177570336984,1.7935721777175992,2.0157687177801837,1.9205139006747,1.89257413291307
2023-07-13 09:00:00,1.7379471594887066,1.667852281396454,1.8080420375809592,1.7866860996575475,2.012432501533435,1.9213278490451866,1.8910446266646304
2023-07-13 10:00:00,1.7305926758579866,1.6598779905473473,1.801307361168626,1.7788317975671946,2.007150358709854,1.9221916935284737,1.889671973254455
2023-07-13 11:00:00,1.716922185445038,1.621660782032556,1.81218358885752,1.7706091890498723,1.9992673554555946,1.9231506375596483,1.8883411492344555
2023-07-13 12:00:00,1.7025678834409237,1.643870032693221,1.7612657341886264,1.760216765540454,1.9889470237341587,1.9240059052988612,1.886923350061035
2023-07-13 13:00:00,1.8000668967263744,1.5312887880902846,2.0688450053624643,1.7567627744699008,1.9894141129098226,1.9257286226637425,1.884404857319281
2023-07-13 14:00:00,1.694971365044208,1.6291660038096345,1.7607767262787817,1.7463016670168579,1.9769719107559145,1.9264749204109914,1.8833229277310535
2023-07-13 15:00:00,1.705420965391694,1.6302314999209435,1.7806104308624446,1.7369533574656655,1.9646250066457145,1.9274412138572912,1.882540298542137
2023-07-13 16:00:00,1.7412289993320569,1.5981528545706536,1.88430514409346,1.7337113631197132,1.9539495708165997,1.928780129674774,1.8814629704689567
2023-07-13 17:00:00,1.7785540115969625,1.6348485147369622,1.9222595084569627,1.7362798719432178,1.9438301264235882,1.9305282552928442,1.8807485637074168
2023-07-13 18:00:00,2.1214746650237224,1.6070002936801138,2.635949036367331,1.7677103229640645,1.9389887362591212,1.9360004129819677,1.8834471756434488
2023-07-13 19:00:00,2.1985233792661654,1.6885215178192778,2.708525240713053,1.8055521514586736,1.9364108329552592,1.9422459169095845,1.886989212416481
2023-07-13 20:00:00,2.320575374069329,1.9696565532037729,2.6714941949348856,1.854070463390264,1.9378770475194464,1.9496795374744547,1.8918194141462132
2023-07-13 21:00:00,2.363535017641517,1.929112262615577,2.7979577726674565,1.906202784902998,1.9400029998082648,1.9575997922627677,1.897099278266745
2023-07-13 22:00:00,2.501241536069095,1.894189668051379,3.1082934040868118,1.970423523253924,1.9453463689749992,1.9668751210619781,1.9034971235732248
2023-07-13 23:00:00,2.5326974195063863,1.7317190056579903,3.333675833354782,2.038404792759036,1.9519467178968155,1.9764782814441133,1.9102751447790338
