Time,Predicted_MHC_Water_Level,CI_Lower,CI_Upper
2023-09-01 13:00:00,1.790030832434424,0.8128052118332545,2.7672564530355936
2023-09-01 14:00:00,1.8063471948297336,0.8510100336963938,2.7616843559630735
2023-09-01 15:00:00,1.838026785640232,0.9182809252585471,2.757772646021917
2023-09-01 16:00:00,1.8400229910050814,0.9234686950586751,2.7565772869514875
2023-09-01 17:00:00,1.8260415600784785,0.9732577033482698,2.6788254168086874
2023-09-01 18:00:00,1.8287892134706527,0.9703532064894116,2.687225220451894
2023-09-01 19:00:00,1.822269732951172,0.972414872532312,2.672124593370032
2023-09-01 20:00:00,1.821569709499269,0.9705752640178018,2.672564154980736
2023-09-01 21:00:00,1.8012158732456995,0.9423445891212167,2.6600871573701825
2023-09-01 22:00:00,1.6144355400292008,1.2074538672890422,2.0214172127693595
2023-09-01 23:00:00,1.6152471713191783,1.2162499574621761,2.0142443851761804
2023-09-02 00:00:00,1.6093689843148942,1.2120619208295225,2.0066760478002656
2023-09-02 01:00:00,1.6078273207363973,1.2090602429916402,2.0065943984811545
2023-09-02 02:00:00,1.6058398047654248,1.1977954817670904,2.013884127763759
2023-09-02 03:00:00,1.6065109423267414,1.1990875556365843,2.0139343290168985
2023-09-02 04:00:00,1.6062755954684025,1.1986786753951368,2.013872515541668
2023-09-02 05:00:00,1.5964210770889766,1.1892475778040477,2.0035945763739056
2023-09-02 06:00:00,1.5906959290310896,1.2159679400057517,1.9654239180564275
2023-09-02 07:00:00,1.592895437262322,1.2178238433328672,1.967967031191777
2023-09-02 08:00:00,1.5830347444953332,1.2120088734441552,1.9540606155465112
2023-09-02 09:00:00,1.5834527727145786,1.2133939532608744,1.9535115921682829
2023-09-02 10:00:00,1.570557173073495,1.1858278582459976,1.9552864879009926
2023-09-02 11:00:00,1.573113566041247,1.191995949322709,1.954231182759785
2023-09-02 12:00:00,1.570825746707979,1.1869183737789353,1.9547331196370226
2023-09-02 13:00:00,1.5247543963846655,1.293388810490606,1.756119982278725
2023-09-02 14:00:00,1.5331032014085817,1.1578011693770103,1.9084052334401531
2023-09-02 15:00:00,1.5147241453471036,1.2667335825697523,1.762714708124455
2023-09-02 16:00:00,1.511748250838259,1.2619938487545224,1.7615026529219955
2023-09-02 17:00:00,1.4987425076491714,1.256291007804319,1.7411940074940238
2023-09-02 18:00:00,1.501214291018217,1.2679735294158383,1.7344550526205955
2023-09-02 19:00:00,1.5029077201588399,1.2552871060869606,1.7505283342307192
2023-09-02 20:00:00,1.505784720061265,1.2520068884719098,1.7595625516506204
2023-09-02 21:00:00,1.507843725777344,1.267877472750288,1.7478099788044001
2023-09-02 22:00:00,1.5040975193521904,1.2605454781945715,1.7476495605098092
2023-09-02 23:00:00,1.5000670167078285,1.26300120752244,1.737132825893217
2023-09-03 00:00:00,1.5108478283043354,1.2719590286192868,1.749736627989384
2023-09-03 01:00:00,1.497005456463561,1.279816241859538,1.7141946710675842
2023-09-03 02:00:00,1.4978213779689562,1.2782930648262907,1.7173496911116217
2023-09-03 03:00:00,1.5028822389542533,1.2832725879764872,1.7224918899320194
2023-09-03 04:00:00,1.501328270700285,1.2802152491590202,1.72244129224155
2023-09-03 05:00:00,1.5010822430792574,1.2796825330469943,1.7224819531115205
2023-09-03 06:00:00,1.5021002005248465,1.2830265857730787,1.7211738152766143
2023-09-03 07:00:00,1.5010822430792574,1.2796825330469943,1.7224819531115205
2023-09-03 08:00:00,1.510964728879638,1.3029435206888615,1.7189859370704144
2023-09-03 09:00:00,1.4679178336906809,1.2942359411604067,1.641599726220955
2023-09-03 10:00:00,1.4688031720365455,1.2966327147676164,1.6409736293054746
2023-09-03 11:00:00,1.4638666830868985,1.2904563873962474,1.6372769787775496
2023-09-03 12:00:00,1.4795105364702748,1.2499234987715915,1.709097574168958
2023-09-03 13:00:00,1.4239677092755554,1.3569414482896902,1.4909939702614206
2023-09-03 14:00:00,1.4176271893459138,1.3449757608322415,1.4902786178595862
2023-09-03 15:00:00,1.4450177200959815,1.263645328988229,1.626390111203734
2023-09-03 16:00:00,1.4161961868384927,1.3411280930202343,1.491264280656751
2023-09-03 17:00:00,1.4375725851270413,1.2526643349794746,1.622480835274608
2023-09-03 18:00:00,1.4388392858403352,1.2507292771966774,1.626949294483993
2023-09-03 19:00:00,1.439506141984138,1.2550197819532485,1.6239925020150274
2023-09-03 20:00:00,1.4389507206612746,1.2542566368405543,1.6236448044819949
2023-09-03 21:00:00,1.4103748250422075,1.3132121840355915,1.5075374660488234
2023-09-03 22:00:00,1.4186432069989336,1.3309657184344632,1.506320695563404
2023-09-03 23:00:00,1.4186432069989336,1.3309657184344632,1.506320695563404
2023-09-04 00:00:00,1.421222640564995,1.3465968711233562,1.4958484100066338
2023-09-04 01:00:00,1.4251664270109174,1.3613595168995798,1.488973337122255
