Time,Predicted_MHC_Water_Level,CI_Lower,CI_Upper,CI_MAX_Status
2023-09-03 06:00:00,1.5069333367372288,1.2809435591429958,1.7329231143314618,정상
2023-09-03 07:00:00,1.5059153792916398,1.2775871872475402,1.7342435713357394,정상
2023-09-03 08:00:00,1.5144090086544848,1.2993096105442976,1.729508406764672,정상
2023-09-03 09:00:00,1.4682839789772106,1.294677690289082,1.6418902676653393,정상
2023-09-03 10:00:00,1.469169317323075,1.2970823642141025,1.641256270432048,정상
2023-09-03 11:00:00,1.4675588707521026,1.2930849422806974,1.6420327992235078,정상
2023-09-03 12:00:00,1.4813428329366534,1.248952666152488,1.7137329997208188,정상
2023-09-03 13:00:00,1.4287425876100632,1.34659889787641,1.5108862773437166,정상
2023-09-03 14:00:00,1.4228371884848323,1.3353036545527677,1.5103707224168974,정상
2023-09-03 15:00:00,1.4472453618012286,1.269847880827288,1.6246428427751691,정상
2023-09-03 16:00:00,1.417217555649967,1.3460675029483815,1.4883676083515525,정상
2023-09-03 17:00:00,1.435681113923437,1.2544641968644212,1.6168980309824523,정상
2023-09-03 18:00:00,1.4355211049318697,1.2502075553591576,1.6208346545045818,정상
2023-09-03 19:00:00,1.4371023349133836,1.2563053341834522,1.617899335643315,정상
2023-09-03 20:00:00,1.4365469135905202,1.2555662930919027,1.6175275340891375,정상
2023-09-03 21:00:00,1.409849243912179,1.320548903152993,1.4991495846713652,정상
2023-09-03 22:00:00,1.4197588050246344,1.3417465883611128,1.497771021688156,정상
2023-09-03 23:00:00,1.4197588050246344,1.3417465883611128,1.497771021688156,정상
2023-09-04 00:00:00,1.4214806902687382,1.3502079833985976,1.492753397138879,정상
2023-09-04 01:00:00,1.4266110721924323,1.3637669308566058,1.4894552135282593,정상
2023-09-04 02:00:00,1.433144548933929,1.3864179265168637,1.4798711713509942,정상
2023-09-04 03:00:00,1.4308744633684396,1.3780234715198976,1.4837254552169816,정상
2023-09-04 04:00:00,1.4310355164036055,1.3825518796594656,1.4795191531477454,정상
2023-09-04 05:00:00,1.429853313324566,1.3795536848856598,1.480152941763472,정상
2023-09-04 06:00:00,1.4218061877933803,1.3656457902535033,1.4779665853332573,정상
2023-09-04 07:00:00,1.4119123557409634,1.34669577529868,1.4771289361832467,정상
2023-09-04 08:00:00,1.4088177334345164,1.349624628588968,1.4680108382800647,정상
2023-09-04 09:00:00,1.3938151931440903,1.3251846729331824,1.4624457133549982,정상
2023-09-04 10:00:00,1.3782814241172,1.323994375842916,1.4325684723914838,정상
2023-09-04 11:00:00,1.3745949254978331,1.329124191724866,1.4200656592708003,정상
2023-09-04 12:00:00,1.3653474571712,1.3160468692110727,1.4146480451313277,정상
2023-09-04 13:00:00,1.374130667015738,1.340928351489955,1.407332982541521,정상
2023-09-04 14:00:00,1.3710193303281824,1.3133897317625272,1.4286489288938375,정상
2023-09-04 15:00:00,1.3989222298674575,1.3186155220237,1.4792289377112156,정상
2023-09-04 16:00:00,1.3818607326691332,1.3319604522142503,1.431761013124016,정상
2023-09-04 17:00:00,1.353566028820092,1.2661437579243,1.4409882997158845,정상
2023-09-04 18:00:00,1.3450689316101485,1.207065001671893,1.4830728615484043,정상
2023-09-04 19:00:00,1.3210402409486608,1.1729583364643232,1.4691221454329983,정상
2023-09-04 20:00:00,1.2800703581525543,1.1432387237422672,1.416901992562842,정상
2023-09-04 21:00:00,1.2463512086934383,1.1329010177397505,1.3598013996471268,정상
2023-09-04 22:00:00,1.212062402169218,1.113277825446466,1.31084697889197,정상
2023-09-04 23:00:00,1.1975975212467715,1.127181580670722,1.2680134618228212,정상
2023-09-05 00:00:00,1.188859357922651,1.1268889750858615,1.2508297407594404,정상
2023-09-05 01:00:00,1.203106731510085,1.1015711717614984,1.3046422912586717,정상
2023-09-05 02:00:00,1.1979148709603291,1.0953721137557135,1.3004576281649447,정상
2023-09-05 03:00:00,1.1983079958083256,1.092250341242588,1.304365650374063,정상
2023-09-05 04:00:00,1.1956272862585862,1.0935175691996946,1.2977370033174778,정상
2023-09-05 05:00:00,1.1942064372916226,1.0948450555441502,1.293567819039095,정상
2023-09-05 06:00:00,1.197476101435072,1.1004431217244277,1.2945090811457165,정상
2023-09-05 07:00:00,1.2036146024969567,1.0586002915418424,1.348628913452071,정상
2023-09-05 08:00:00,1.21228565550809,1.0670603333749324,1.3575109776412475,정상
2023-09-05 09:00:00,1.2214835784837077,1.1191006690641636,1.3238664879032511,정상
2023-09-05 10:00:00,1.2400222395521034,1.1273419737585395,1.3527025053456672,정상
2023-09-05 11:00:00,1.280393795107733,1.12620876317161,1.4345788270438566,정상
2023-09-05 12:00:00,1.328357681208961,1.1024509422103943,1.5542644202075275,정상
2023-09-05 13:00:00,1.4551983200792566,1.1305219074170316,1.7798747327414817,정상
2023-09-05 14:00:00,1.463088076125934,1.1630881779641682,1.7630879742876997,정상
2023-09-05 15:00:00,1.392891993463398,1.1568684354393022,1.628915551487494,정상
2023-09-05 16:00:00,1.376691620701094,1.1430682222250903,1.6103150191770974,정상
2023-09-05 17:00:00,1.3611287221562292,1.2039392202381145,1.518318224074344,정상
2023-09-05 18:00:00,1.374547519523584,1.2239873244268342,1.5251077146203336,정상
2023-09-05 19:00:00,1.3620049504443072,1.2219429442208658,1.5020669566677487,정상
2023-09-05 20:00:00,1.362008298910921,1.215745818273097,1.508270779548745,정상
2023-09-05 21:00:00,1.3481688462557448,1.2410099478833532,1.4553277446281363,정상
2023-09-05 22:00:00,1.323509814313607,1.277977546793719,1.369042081833495,정상
2023-09-05 23:00:00,1.3259624059616493,1.2747291947638255,1.3771956171594728,정상
2023-09-06 00:00:00,1.3297887546443354,1.2662405400775412,1.3933369692111297,정상
2023-09-06 01:00:00,1.33561449404131,1.2224908226254934,1.4487381654571263,정상
2023-09-06 02:00:00,1.347131844204137,1.2017263064092112,1.4925373819990626,정상
2023-09-06 03:00:00,1.3694870240873929,1.1966254424207077,1.5423486057540785,정상
2023-09-06 04:00:00,1.3740905983155458,1.2015280460773547,1.5466531505537369,정상
2023-09-06 05:00:00,1.370191549331788,1.201918724671649,1.538464373991927,정상
2023-09-06 06:00:00,1.3807168872265128,1.203190852153468,1.5582429222995575,정상
2023-09-06 07:00:00,1.3823971444353416,1.2037540838013736,1.5610402050693095,정상
2023-09-06 08:00:00,1.3772806755109233,1.2071596925902892,1.5474016584315573,정상
2023-09-06 09:00:00,1.3772806755109233,1.2071596925902892,1.5474016584315573,정상
2023-09-06 10:00:00,1.3771062868365345,1.2068411154887404,1.5473714581843283,정상
2023-09-06 11:00:00,1.3769607699330555,1.2065548203394536,1.5473667195266578,정상
2023-09-06 12:00:00,1.3769607699330555,1.2065548203394536,1.5473667195266578,정상
2023-09-06 13:00:00,1.3768621558528291,1.206317615845601,1.5474066958600576,정상
2023-09-06 14:00:00,1.3768621558528291,1.206317615845601,1.5474066958600576,정상
2023-09-06 15:00:00,1.3703373845791418,1.199165632351171,1.5415091368071123,정상
2023-09-06 16:00:00,1.3771062868365345,1.2068411154887404,1.5473714581843283,정상
2023-09-06 17:00:00,1.3771062868365345,1.2068411154887404,1.5473714581843283,정상
2023-09-06 18:00:00,1.3612981527904424,1.204710202723596,1.5178861028572888,정상
2023-09-06 19:00:00,1.3594312505995123,1.196507837039703,1.5223546641593213,정상
2023-09-06 20:00:00,1.3655159086625177,1.1942676987467362,1.5367641185782988,정상
2023-09-06 21:00:00,1.3602182332349713,1.199193982194125,1.5212424842758172,정상
2023-09-06 22:00:00,1.3509789123709464,1.1976682032689687,1.504289621472924,정상
2023-09-06 23:00:00,1.347239460963109,1.204945700621766,1.489533221304452,정상
2023-09-07 00:00:00,1.34714348874789,1.2070132635187072,1.4872737139770726,정상
2023-09-07 01:00:00,1.3425212652157117,1.218825570387604,1.466216960043819,정상
2023-09-07 02:00:00,1.3616657251027675,1.1950397450199453,1.5282917051855902,정상
2023-09-07 03:00:00,1.4361825235559245,1.2230602378304551,1.6493048092813938,정상
2023-09-07 04:00:00,1.443461187066123,1.2389826171085214,1.6479397570237244,정상
2023-09-07 05:00:00,1.4476045149556769,1.2478613171572854,1.647347712754068,정상
2023-09-07 06:00:00,1.4540203795128783,1.2422721910303502,1.6657685679954064,정상
2023-09-07 07:00:00,1.4510354169794637,1.2490229514742035,1.6530478824847232,정상
2023-09-07 08:00:00,1.4400868344755375,1.2321456505178483,1.6480280184332268,정상
2023-09-07 09:00:00,1.392306999246114,1.208551643234884,1.5760623552573445,정상
2023-09-07 10:00:00,1.3915586507480004,1.206664117311991,1.57645318418401,정상
2023-09-07 11:00:00,1.3795492987792255,1.2023705767319386,1.5567280208265124,정상
2023-09-07 12:00:00,1.3693295462297916,1.2028571625931976,1.5358019298663856,정상
2023-09-07 13:00:00,1.368624831842255,1.2013245825230026,1.5359250811615073,정상
2023-09-07 14:00:00,1.3639898387384175,1.2076361794345336,1.5203434980423018,정상
2023-09-07 15:00:00,1.356669689395144,1.2005797783208427,1.5127596004694452,정상
2023-09-07 16:00:00,1.357386895727043,1.201983433790839,1.5127903576632469,정상
2023-09-07 17:00:00,1.3604934219040947,1.20165547807876,1.5193313657294294,정상
2023-09-07 18:00:00,1.3527326297257356,1.1969532691119946,1.5085119903394766,정상
2023-09-07 19:00:00,1.3506543172249323,1.207168400460265,1.4941402339895995,정상
2023-09-07 20:00:00,1.3479429334130344,1.208927326060228,1.4869585407658408,정상
2023-09-07 21:00:00,1.3428725942709756,1.2191813325693284,1.4665638559726228,정상
2023-09-07 22:00:00,1.3590032541840364,1.1968209258227658,1.5211855825453071,정상
2023-09-07 23:00:00,1.3668078749899737,1.197635912974391,1.5359798370055564,정상
2023-09-08 00:00:00,1.3710538147221416,1.2015622422556989,1.5405453871885844,정상
