Time,Predicted_Volatility_1hr_Ahead
2024-01-12 19:00:00,0.008156727132230828
2024-01-12 20:00:00,0.006216513011254682
2024-01-12 21:00:00,0.005242542115887587
2024-01-12 22:00:00,0.01175740268547173
2024-01-12 23:00:00,0.010952516283765075
2024-01-13 00:00:00,0.011543979356797438
2024-01-13 01:00:00,0.007143802538989684
2024-01-13 02:00:00,0.0073218071207702675
2024-01-13 03:00:00,0.0074981826467891465
2024-01-13 04:00:00,0.005729419014464887
2024-01-13 05:00:00,0.005926967529693858
2024-01-13 06:00:00,0.01832649533483176
2024-01-13 07:00:00,0.01823084815060186
2024-01-13 08:00:00,0.04583479108113056
2024-01-13 09:00:00,0.04792790716571683
2024-01-13 10:00:00,0.052704242207302146
2024-01-13 11:00:00,0.04631268045348769
2024-01-13 12:00:00,0.04692539559290486
2024-01-13 13:00:00,0.04597640554717031
2024-01-13 14:00:00,0.026148497263802098
2024-01-13 15:00:00,0.022508064394534965
2024-01-13 16:00:00,0.015224571875050052
2024-01-13 17:00:00,0.010992531177705139
2024-01-13 18:00:00,0.008790906002358247
2024-01-13 19:00:00,0.006746294815130354
2024-01-13 20:00:00,0.005528591154807147
2024-01-13 21:00:00,0.004769691657491092
2024-01-13 22:00:00,0.0042520720087052205
2024-01-13 23:00:00,0.003935064179945671
2024-01-14 00:00:00,0.003727110378129288
2024-01-14 01:00:00,0.0035978923900894717
2024-01-14 02:00:00,0.003516679213236497
2024-01-14 03:00:00,0.0034665474059452127
2024-01-14 04:00:00,0.0034341383401447663
2024-01-14 05:00:00,0.003411952210363813
2024-01-14 06:00:00,0.00340101132328828
2024-01-14 07:00:00,0.003390732651118554
2024-01-14 08:00:00,0.003385568746771882
2024-01-14 09:00:00,0.003382239459574782
2024-01-14 10:00:00,0.003379938018820526
2024-01-14 11:00:00,0.0033786268441129055
2024-01-14 12:00:00,0.009968060626459309
2024-01-14 13:00:00,0.0036963680123928418
2024-01-14 14:00:00,0.004490409739620758
2024-01-14 15:00:00,0.0044794345163947985
2024-01-14 16:00:00,0.003619106971281759
2024-01-14 17:00:00,0.003723657527203299
2024-01-14 18:00:00,0.016389194686452623
2024-01-14 19:00:00,0.016012585755047347
2024-01-14 20:00:00,0.035229398237026414
2024-01-14 21:00:00,0.033760798838754574
2024-01-14 22:00:00,0.036366848169679
2024-01-14 23:00:00,0.029127422011057388
2024-01-15 00:00:00,0.015465163377807352
2024-01-15 01:00:00,0.013475287159500986
2024-01-15 02:00:00,0.00948198189997613
2024-01-15 03:00:00,0.007039507028270855
2024-01-15 04:00:00,0.015192890153645125
2024-01-15 05:00:00,0.0060435160369797765
2024-01-15 06:00:00,0.010443152781595258
2024-01-15 07:00:00,0.006540542236234658
2024-01-15 08:00:00,0.006391252693382053
2024-01-15 09:00:00,0.005778124415299432
2024-01-15 10:00:00,0.006158710290927991
2024-01-15 11:00:00,0.006538202350811582
2024-01-15 12:00:00,0.008750530156496034
2024-01-15 13:00:00,0.015142021702632768
2024-01-15 14:00:00,0.04081171615354626
2024-01-15 15:00:00,0.041623113387044094
2024-01-15 16:00:00,0.03808073293044642
2024-01-15 17:00:00,0.01833574000580976
2024-01-15 18:00:00,0.017300893624299193
2024-01-15 19:00:00,0.017461076721559193
2024-01-15 20:00:00,0.01727865774726336
2024-01-15 21:00:00,0.019525968167695883
2024-01-15 22:00:00,0.017983920314383242
2024-01-15 23:00:00,0.018790587649307116
2024-01-16 00:00:00,0.019438089569268804
2024-01-16 01:00:00,0.008839415614465695
2024-01-16 02:00:00,0.00861996614220017
2024-01-16 03:00:00,0.006929794924633326
2024-01-16 04:00:00,0.009016356270100515
2024-01-16 05:00:00,0.005323452518929366
2024-01-16 06:00:00,0.008761851468751634
2024-01-16 07:00:00,0.005352199431666931
2024-01-16 08:00:00,0.008810775812020723
2024-01-16 09:00:00,0.005370043232363414
2024-01-16 10:00:00,0.004989706462961683
2024-01-16 11:00:00,0.005123735176774122
2024-01-16 12:00:00,0.004343214089435597
2024-01-16 13:00:00,0.004245628269155952
2024-01-16 14:00:00,0.004317601115602506
2024-01-16 15:00:00,0.004201766228868623
2024-01-16 16:00:00,0.016037019645392715
2024-01-16 17:00:00,0.016241945160465465
2024-01-16 18:00:00,0.019882978932248576
2024-01-16 19:00:00,0.01649181080252851
2024-01-16 20:00:00,0.01689062733016202
2024-01-16 21:00:00,0.017269784288934612
2024-01-16 22:00:00,0.01233681543788527
2024-01-16 23:00:00,0.009587669898023012
2024-01-17 00:00:00,0.0077322597676330014
2024-01-17 01:00:00,0.006290249137752893
2024-01-17 02:00:00,0.005308065772916171
2024-01-17 03:00:00,0.004814081492788747
2024-01-17 04:00:00,0.004440331324570028
2024-01-17 05:00:00,0.004215570145204853
2024-01-17 06:00:00,0.004080594177927642
2024-01-17 07:00:00,0.003988361557347807
2024-01-17 08:00:00,0.003932882021180706
2024-01-17 09:00:00,0.003897678321479654
2024-01-17 10:00:00,0.0038749073676059616
2024-01-17 11:00:00,0.003860894500747709
2024-01-17 12:00:00,0.003851931567965512
2024-01-17 13:00:00,0.003846255326306039
2024-01-17 14:00:00,0.0038427042746630967
2024-01-17 15:00:00,0.0038404428334799148
2024-01-17 16:00:00,0.003839017986329494
2024-01-17 17:00:00,0.0038381198263191174
2024-01-17 18:00:00,0.007608737555141874
2024-01-17 19:00:00,0.007880124184190363
2024-01-17 20:00:00,0.05582270814135686
2024-01-17 21:00:00,0.07785736066624244
2024-01-17 22:00:00,0.13656647912595823
2024-01-17 23:00:00,0.10944005194236968
2024-01-18 00:00:00,0.20215983141258886
2024-01-18 01:00:00,0.42373196431383287
2024-01-18 02:00:00,0.864869099333552
2024-01-18 03:00:00,0.5541060616096871
2024-01-18 04:00:00,0.7254032970354788
2024-01-18 05:00:00,0.34819852800637574
2024-01-18 06:00:00,0.23639143815398697
2024-01-18 07:00:00,0.1676166830080977
2024-01-18 08:00:00,0.1726392830564068
2024-01-18 09:00:00,0.14381678657268285
2024-01-18 10:00:00,0.18156069027921803
2024-01-18 11:00:00,0.13942368589988804
2024-01-18 12:00:00,0.08195093281039748
2024-01-18 13:00:00,0.05520806812885394
2024-01-18 14:00:00,0.03669432390414759
2024-01-18 15:00:00,0.02390023666713721
2024-01-18 16:00:00,0.022967270331227835
2024-01-18 17:00:00,0.018459528250595523
2024-01-18 18:00:00,0.03885568095229396
2024-01-18 19:00:00,0.03770920545477885
2024-01-18 20:00:00,0.04893315121937885
2024-01-18 21:00:00,0.0943805381841018
2024-01-18 22:00:00,0.07413247182582765
2024-01-18 23:00:00,0.10482206031600981
2024-01-19 00:00:00,0.08792899866849029
2024-01-19 01:00:00,0.0857892398785364
2024-01-19 02:00:00,0.12205155840289661
2024-01-19 03:00:00,0.11092000766274848
2024-01-19 04:00:00,0.15305388036177794
2024-01-19 05:00:00,0.13897095549260802
2024-01-19 06:00:00,0.12733084814212192
2024-01-19 07:00:00,0.09153148637583715
2024-01-19 08:00:00,0.06839909395591996
2024-01-19 09:00:00,0.053402032013361286
2024-01-19 10:00:00,0.07411664629059034
2024-01-19 11:00:00,0.07210885936274837
2024-01-19 12:00:00,0.04646921123362859
2024-01-19 13:00:00,0.03301412403136446
2024-01-19 14:00:00,0.04663493921521848
2024-01-19 15:00:00,0.03728801704216433
2024-01-19 16:00:00,0.030786554443498804
2024-01-19 17:00:00,0.03832734678307559
2024-01-19 18:00:00,0.01826512718733798
2024-01-19 19:00:00,0.017370406976189596
2024-01-19 20:00:00,0.011160682564514373
2024-01-19 21:00:00,0.024409040156652257
2024-01-19 22:00:00,0.023879391089435334
2024-01-19 23:00:00,0.03156141744155057
2024-01-20 00:00:00,0.028412163909287327
2024-01-20 01:00:00,0.03436293837156794
2024-01-20 02:00:00,0.02919994585346564
2024-01-20 03:00:00,0.032039224426314135
2024-01-20 04:00:00,0.02741605571478893
2024-01-20 05:00:00,0.028107498264676477
2024-01-20 06:00:00,0.023002532400464095
2024-01-20 07:00:00,0.02419913926162351
2024-01-20 08:00:00,0.022345323241807383
2024-01-20 09:00:00,0.04406894725309482
2024-01-20 10:00:00,0.03836830789792725
2024-01-20 11:00:00,0.037814358911220515
2024-01-20 12:00:00,0.01658653367075684
2024-01-20 13:00:00,0.01495078332592335
2024-01-20 14:00:00,0.011319205996194306
2024-01-20 15:00:00,0.03510927240676301
2024-01-20 16:00:00,0.0835383477984792
2024-01-20 17:00:00,0.16656163770823565
2024-01-20 18:00:00,0.17472985740023284
2024-01-20 19:00:00,0.10431920720527152
2024-01-20 20:00:00,0.10196357634749771
2024-01-20 21:00:00,0.10926155588517865
2024-01-20 22:00:00,0.07074589850523674
2024-01-20 23:00:00,0.054694504090251124
2024-01-21 00:00:00,0.033022038152623605
2024-01-21 01:00:00,0.02309531798824876
2024-01-21 02:00:00,0.019064010133928094
2024-01-21 03:00:00,0.01161941806490844
2024-01-21 04:00:00,0.00993705845709147
2024-01-21 05:00:00,0.010307876282887984
2024-01-21 06:00:00,0.006035266412626404
2024-01-21 07:00:00,0.006276669962573181
2024-01-21 08:00:00,0.005563729094730756
2024-01-21 09:00:00,0.011879956370959587
2024-01-21 10:00:00,0.008158746815375345
2024-01-21 11:00:00,0.008107037934774
2024-01-21 12:00:00,0.007421619698351683
2024-01-21 13:00:00,0.006719146068892376
2024-01-21 14:00:00,0.0065880499382582145
2024-01-21 15:00:00,0.005879798052512033
2024-01-21 16:00:00,0.016883347590039798
2024-01-21 17:00:00,0.01722896368363381
2024-01-21 18:00:00,0.018801115177277637
2024-01-21 19:00:00,0.008406977109243234
2024-01-21 20:00:00,0.008254448298688015
2024-01-21 21:00:00,0.006730389166468496
2024-01-21 22:00:00,0.014981854222523483
2024-01-21 23:00:00,0.03313294250203946
2024-01-22 00:00:00,0.03388370083252163
2024-01-22 01:00:00,0.025832884263689408
2024-01-22 02:00:00,0.021851548947951348
2024-01-22 03:00:00,0.03982535694731006
2024-01-22 04:00:00,0.039794559812389156
2024-01-22 05:00:00,0.06534782869816654
2024-01-22 06:00:00,0.026780668998153
2024-01-22 07:00:00,0.05043228395981089
2024-01-22 08:00:00,0.03561328024518715
2024-01-22 09:00:00,0.025689387094913377
2024-01-22 10:00:00,0.018180563298184495
2024-01-22 11:00:00,0.013728266694003866
2024-01-22 12:00:00,0.010849193999473133
2024-01-22 13:00:00,0.00862827417782245
2024-01-22 14:00:00,0.01903351418508877
2024-01-22 15:00:00,0.006892298142788292
2024-01-22 16:00:00,0.017790323437743602
2024-01-22 17:00:00,0.017178227278958152
2024-01-22 18:00:00,0.017844450704354108
2024-01-22 19:00:00,0.01749911014129521
2024-01-22 20:00:00,0.017454872596445913
2024-01-22 21:00:00,0.01562917781379595
2024-01-22 22:00:00,0.014932991462569229
2024-01-22 23:00:00,0.013063131638481844
2024-01-23 00:00:00,0.010983213598526964
2024-01-23 01:00:00,0.010959625963065383
2024-01-23 02:00:00,0.009341534923738317
2024-01-23 03:00:00,0.008736095206093933
2024-01-23 04:00:00,0.008417349616827196
2024-01-23 05:00:00,0.023024083437231613
2024-01-23 06:00:00,0.023605727790273284
2024-01-23 07:00:00,0.15161996893428997
2024-01-23 08:00:00,0.22574876737493665
2024-01-23 09:00:00,0.25168795441104896
2024-01-23 10:00:00,0.14747584525012808
2024-01-23 11:00:00,0.15473401298293296
2024-01-23 12:00:00,0.13470612263440698
2024-01-23 13:00:00,0.12436308916268604
2024-01-23 14:00:00,0.08771747108150756
2024-01-23 15:00:00,0.07619234851394585
2024-01-23 16:00:00,0.05565087939497074
2024-01-23 17:00:00,0.03200183350127074
2024-01-23 18:00:00,0.02626396788599984
2024-01-23 19:00:00,0.01726095302529705
2024-01-23 20:00:00,0.016279940565523086
2024-01-23 21:00:00,0.01354436090159127
2024-01-23 22:00:00,0.011730645291458987
2024-01-23 23:00:00,0.01621697295770389
2024-01-24 00:00:00,0.01715256840071138
2024-01-24 01:00:00,0.038551068158018634
2024-01-24 02:00:00,0.03825772866235963
2024-01-24 03:00:00,0.042715785780972834
2024-01-24 04:00:00,0.0616235436785987
2024-01-24 05:00:00,0.06497181357781394
2024-01-24 06:00:00,0.06980917177277698
2024-01-24 07:00:00,0.058712804603598644
2024-01-24 08:00:00,0.08956223141387987
2024-01-24 09:00:00,0.0856812526188891
2024-01-24 10:00:00,0.08475751117732708
2024-01-24 11:00:00,0.12506727521962782
2024-01-24 12:00:00,0.11685589245255418
2024-01-24 13:00:00,0.0788457606141633
2024-01-24 14:00:00,0.047510669917708304
2024-01-24 15:00:00,0.03446838136184611
2024-01-24 16:00:00,0.058766436287235865
2024-01-24 17:00:00,0.017572332696978606
2024-01-24 18:00:00,0.021905702563306973
2024-01-24 19:00:00,0.014017896761544834
2024-01-24 20:00:00,0.011446856238213132
2024-01-24 21:00:00,0.008387760239595903
2024-01-24 22:00:00,0.006553029222488705
2024-01-24 23:00:00,0.005685472171009338
2024-01-25 00:00:00,0.009592343973339794
2024-01-25 01:00:00,0.008011397560742563
2024-01-25 02:00:00,0.019201983925682935
2024-01-25 03:00:00,0.01483797782492907
2024-01-25 04:00:00,0.02577099479283883
2024-01-25 05:00:00,0.04241442102264436
2024-01-25 06:00:00,0.05993712619835711
2024-01-25 07:00:00,0.0663068898616081
2024-01-25 08:00:00,0.0351372772783583
2024-01-25 09:00:00,0.036496633907528414
2024-01-25 10:00:00,0.024386413722877785
2024-01-25 11:00:00,0.021438031764898377
2024-01-25 12:00:00,0.01287834731243837
2024-01-25 13:00:00,0.009658904748332149
2024-01-25 14:00:00,0.009044396222229417
2024-01-25 15:00:00,0.007110132230823606
2024-01-25 16:00:00,0.02054163535060368
2024-01-25 17:00:00,0.024370581746866384
2024-01-25 18:00:00,0.01658865218433177
2024-01-25 19:00:00,0.010078408148119231
2024-01-25 20:00:00,0.009611855417221007
2024-01-25 21:00:00,0.008647006072335364
2024-01-25 22:00:00,0.008140489013825398
2024-01-25 23:00:00,0.009031743574928064
2024-01-26 00:00:00,0.009224310199454166
2024-01-26 01:00:00,0.006488771248244748
2024-01-26 02:00:00,0.006401599488227463
2024-01-26 03:00:00,0.0069884766768440465
2024-01-26 04:00:00,0.006561527360882295
2024-01-26 05:00:00,0.0071335030494396375
2024-01-26 06:00:00,0.005237457574939045
2024-01-26 07:00:00,0.005077791244569609
2024-01-26 08:00:00,0.00486776429108018
2024-01-26 09:00:00,0.003999131141740704
2024-01-26 10:00:00,0.003945058340889215
2024-01-26 11:00:00,0.003701314311100335
2024-01-26 12:00:00,0.003563260661924939
2024-01-26 13:00:00,0.003522447948873556
2024-01-26 14:00:00,0.003464315551594954
2024-01-26 15:00:00,0.0034410656818035902
2024-01-26 16:00:00,0.0034254551829753623
2024-01-26 17:00:00,0.003401436390353353
2024-01-26 18:00:00,0.003406513851231343
2024-01-26 19:00:00,0.003410876426115549
2024-01-26 20:00:00,0.003386951940978089
2024-01-26 21:00:00,0.0034091482377227667
2024-01-26 22:00:00,0.0033850005854926717
2024-01-26 23:00:00,0.0033842413145051624
2024-01-27 00:00:00,0.003405148594626046
2024-01-27 01:00:00,0.003402600301433867
2024-01-27 02:00:00,0.0033842149252155066
2024-01-27 03:00:00,0.00340754382050406
2024-01-27 04:00:00,0.003405136387086487
2024-01-27 05:00:00,0.0034064202308983784
2024-01-27 06:00:00,0.0033875792815663153
2024-01-27 07:00:00,0.0033864062611839874
2024-01-27 08:00:00,0.003395077614570402
2024-01-27 09:00:00,0.0033810519672568626
2024-01-27 10:00:00,0.0033817717678907688
2024-01-27 11:00:00,0.003380654370408458
2024-01-27 12:00:00,0.0033904260200569337
2024-01-27 13:00:00,0.003390898462245694
2024-01-27 14:00:00,0.003380717457088414
2024-01-27 15:00:00,0.003393314563450836
2024-01-27 16:00:00,0.0033922333436536144
2024-01-27 17:00:00,0.0033928910721641166
2024-01-27 18:00:00,0.0033945226387320907
2024-01-27 19:00:00,0.0033944849032870495
2024-01-27 20:00:00,0.003394854695321577
2024-01-27 21:00:00,0.0033950844537840304
2024-01-27 22:00:00,0.0033951423873459685
2024-01-27 23:00:00,0.0033952345767769994
2024-01-28 00:00:00,0.0033952777716339064
2024-01-28 01:00:00,0.003383630319030325
2024-01-28 02:00:00,0.003394757121963318
2024-01-28 03:00:00,0.0033815374878561812
2024-01-28 04:00:00,0.0033811621944273913
2024-01-28 05:00:00,0.0033805293914642254
2024-01-28 06:00:00,0.003389792842644747
2024-01-28 07:00:00,0.0033789377034080426
2024-01-28 08:00:00,0.003391097992483624
2024-01-28 09:00:00,0.0033911456995912555
2024-01-28 10:00:00,0.009830886325130067
2024-01-28 11:00:00,0.009732849433325504
2024-01-28 12:00:00,0.004762322883945212
2024-01-28 13:00:00,0.011196738073721593
2024-01-28 14:00:00,0.01103194277451953
2024-01-28 15:00:00,0.011653749850910477
2024-01-28 16:00:00,0.011622148853859489
2024-01-28 17:00:00,0.010899837449839056
2024-01-28 18:00:00,0.01058790279454028
2024-01-28 19:00:00,0.010435044760967705
2024-01-28 20:00:00,0.010241980226917066
2024-01-28 21:00:00,0.00984401743398462
2024-01-28 22:00:00,0.006203738698484296
2024-01-28 23:00:00,0.006105459928647139
2024-01-29 00:00:00,0.005255745630766615
2024-01-29 01:00:00,0.008259694125100941
2024-01-29 02:00:00,0.00819578333114276
2024-01-29 03:00:00,0.00864336389828386
2024-01-29 04:00:00,0.009567849501863224
2024-01-29 05:00:00,0.010596390197116914
2024-01-29 06:00:00,0.011312962798286797
2024-01-29 07:00:00,0.01141727775746342
2024-01-29 08:00:00,0.006183977667998922
2024-01-29 09:00:00,0.009995097089955324
2024-01-29 10:00:00,0.009070283818908802
2024-01-29 11:00:00,0.009740043645888373
2024-01-29 12:00:00,0.009956510737321228
2024-01-29 13:00:00,0.009556983676502128
2024-01-29 14:00:00,0.010156427637195145
2024-01-29 15:00:00,0.009956238293117366
2024-01-29 16:00:00,0.009857190135659812
2024-01-29 17:00:00,0.009725893137331527
2024-01-29 18:00:00,0.009342534005330763
2024-01-29 19:00:00,0.009268689499159221
2024-01-29 20:00:00,0.009421980448567038
2024-01-29 21:00:00,0.009595202462697492
2024-01-29 22:00:00,0.009139323331461979
2024-01-29 23:00:00,0.00916735989401963
2024-01-30 00:00:00,0.00911544071791472
2024-01-30 01:00:00,0.009054407704069713
2024-01-30 02:00:00,0.009049424769514843
2024-01-30 03:00:00,0.009031637729933803
2024-01-30 04:00:00,0.009021947464529558
2024-01-30 05:00:00,0.009018188973805947
2024-01-30 06:00:00,0.009013980377572004
2024-01-30 07:00:00,0.009011935317491686
2024-01-30 08:00:00,0.00901067613702871
2024-01-30 09:00:00,0.009009720631508176
2024-01-30 10:00:00,0.009009210112177672
2024-01-30 11:00:00,0.009008865682112984
2024-01-30 12:00:00,0.009008640705875638
2024-01-30 13:00:00,0.009008508238819131
2024-01-30 14:00:00,0.00900842019618814
2024-01-30 15:00:00,0.009008365126443912
2024-01-30 16:00:00,0.009008330992368068
2024-01-30 17:00:00,0.008911591927473803
2024-01-30 18:00:00,0.009003610202183834
2024-01-30 19:00:00,0.008991943431148022
2024-01-30 20:00:00,0.008896798900148275
2024-01-30 21:00:00,0.009000099670611963
2024-01-30 22:00:00,0.005720807134703081
2024-01-30 23:00:00,0.00873584272216898
2024-01-31 00:00:00,0.008350118834909461
2024-01-31 01:00:00,0.0088786655817275
2024-01-31 02:00:00,0.00877831977012292
2024-01-31 03:00:00,0.00878980990958121
2024-01-31 04:00:00,0.00973844672626022
2024-01-31 05:00:00,0.00965247382134464
2024-01-31 06:00:00,0.00958924275143258
2024-01-31 07:00:00,0.009508189716731445
2024-01-31 08:00:00,0.009184037064045357
2024-01-31 09:00:00,0.009313619817856129
2024-01-31 10:00:00,0.009073892937372666
2024-01-31 11:00:00,0.009462567143166685
2024-01-31 12:00:00,0.008922164578135728
2024-01-31 13:00:00,0.008927183645555167
2024-01-31 14:00:00,0.008891883867812075
2024-01-31 15:00:00,0.008877927193854197
2024-01-31 16:00:00,0.008875427680304047
2024-01-31 17:00:00,0.008804939679268377
2024-01-31 18:00:00,0.008736134763359825
2024-01-31 19:00:00,0.008720789998644608
2024-01-31 20:00:00,0.008762270132229091
2024-01-31 21:00:00,0.008633821525048928
2024-01-31 22:00:00,0.008632815395142228
2024-01-31 23:00:00,0.008679879589870973
2024-02-01 00:00:00,0.008601433324841536
2024-02-01 01:00:00,0.008606126319699413
2024-02-01 02:00:00,0.008662456228520429
2024-02-01 03:00:00,0.008654983082782815
2024-02-01 04:00:00,0.008602351147424846
2024-02-01 05:00:00,0.008606190185143373
2024-02-01 06:00:00,0.008596248326722566
2024-02-01 07:00:00,0.008652070534665728
2024-02-01 08:00:00,0.008653957087768949
2024-02-01 09:00:00,0.008661956878770334
2024-02-01 10:00:00,0.00867033494785496
2024-02-01 11:00:00,0.008671990929320205
2024-02-01 12:00:00,0.008674562079733267
2024-02-01 13:00:00,0.008738601275204046
2024-02-01 14:00:00,0.008838264593430855
2024-02-01 15:00:00,0.008758150555766998
2024-02-01 16:00:00,0.008779596990531881
2024-02-01 17:00:00,0.008780494504585573
2024-02-01 18:00:00,0.008772598264094232
2024-02-01 19:00:00,0.008775800995824711
2024-02-01 20:00:00,0.008639404370129859
2024-02-01 21:00:00,0.008632255288661954
2024-02-01 22:00:00,0.008672358113458496
2024-02-01 23:00:00,0.005715394903556652
2024-02-02 00:00:00,0.0085277507378256
2024-02-02 01:00:00,0.008113951247755135
2024-02-02 02:00:00,0.008540140576173002
2024-02-02 03:00:00,0.00857492751316796
2024-02-02 04:00:00,0.008510607037428765
